Quantidade_Exames;Custo_Total;Dias_Internacao;Genero_Feminino;Genero_Masculino;Diagnostico_Apendicite;Diagnostico_Covid-19;Diagnostico_Diabetes Descompensada;Diagnostico_Fratura;Diagnostico_Hipertensão;Diagnostico_Infarto;Diagnostico_Pneumonia;Diagnostico_Trauma Crânio-Encefálico;Procedimento_Antibióticos;Procedimento_Cirurgia;Procedimento_Cirurgia Cardíaca;Procedimento_Fisioterapia;Procedimento_Observação;Procedimento_Tratamento Clínico;CPF;Data_Admissao;Data_Admissao_ano;Data_Admissao_dia;Data_Admissao_dia_semana;Data_Admissao_mes;Data_Alta;Data_Alta_ano;Data_Alta_dia;Data_Alta_dia_semana;Data_Alta_mes;Data_Nascimento;Medico_Responsavel;Nome;PacienteID
-0.8475557729209249;-0.5331156424210873;-1.52774832533958;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;036.294.781-31;2008-02-29;2024-12-05;2024-12-07;;2024.0;12.0;5.0;3.0;;12.0;7.0;5.0
0.7508219529511471;0.02780507524027143;-1.4199828297101922;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02414;;862.951.470-11;1933-10-24;2024-04-25;2024-04-28;;2024.0;4.0;25.0;3.0;;4.0;28.0;6.0
1.390173043299976;0.5216714229014309;0.843092578506953;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02415;;503.897.146-66;1994-10-07;2024-09-09;2024-10-03;;2024.0;9.0;9.0;0.0;;10.0;3.0;3.0
0.1114708626023183;0.19602908612342698;1.4896855522832801;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02416;;137.582.940-88;1959-08-23;2025-01-17;2025-02-16;;2025.0;1.0;17.0;4.0;;2.0;16.0;6.0
-1.4869068632697535;-1.376009389017716;-0.34232787341631354;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02417;;689.427.531-91;1981-12-18;2024-03-16;2024-03-29;;2024.0;3.0;16.0;5.0;;3.0;29.0;4.0
3.1483885417592554;-1.7713477650014422;-0.5578588646750893;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02418;;517.096.382-30;1978-04-19;2025-01-16;2025-01-27;;2025.0;1.0;16.0;3.0;;1.0;27.0;0.0
-0.2082046825720961;-0.26486042428878404;-0.4500933690457014;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02419;;013.574.298-60;1966-02-22;2025-01-19;2025-01-31;;2025.0;1.0;19.0;6.0;;1.0;31.0;4.0
0.4311464077767327;-0.00676305322057593;2.9984024910947102;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02420;;897.364.125-55;1996-12-08;2024-10-15;2024-10-22;;2024.0;10.0;15.0;1.0;;10.0;22.0;1.0
-1.4869068632697535;-1.9165955434851298;-0.12679688215753782;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02421;;602.147.985-85;2021-09-10;2025-01-02;2025-01-17;;2025.0;1.0;2.0;3.0;;1.0;17.0;4.0
0.4311464077767327;-0.19805135214338349;0.7353270828775651;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02422;;130.258.967-95;2003-11-03;2024-05-09;2024-06-01;;2024.0;5.0;9.0;3.0;;6.0;1.0;5.0
-0.8475557729209249;-0.3899183024159724;2.9984024910947102;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02423;;645.019.837-01;2002-08-24;2024-03-09;2024-03-25;;2024.0;3.0;9.0;5.0;;3.0;25.0;0.0
3.1483885417592554;0.19631841179831766;-0.34232787341631354;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02424;;694.807.321-22;2013-07-26;2024-05-20;2024-06-02;;2024.0;5.0;20.0;0.0;;6.0;2.0;6.0
-1.4869068632697535;-1.7765178890179663;-1.2044518384514165;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02425;;418.690.235-60;1999-04-25;2024-08-09;2024-08-14;;2024.0;8.0;9.0;4.0;;8.0;14.0;2.0
-0.8475557729209249;-0.6754072672700225;1.1663890653951166;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02426;;792.315.604-25;1968-05-15;2024-12-17;2025-01-13;;2024.0;12.0;17.0;1.0;;1.0;13.0;0.0
-1.4869068632697535;-1.684311054368035;-0.5578588646750893;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02427;;208.419.673-69;1990-08-18;2024-10-23;2024-11-03;;2024.0;10.0;23.0;2.0;;11.0;3.0;6.0
-0.2082046825720961;0.4391066808516599;0.5197960916187894;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02428;;372.014.689-87;1925-03-31;2024-05-08;2024-05-29;;2024.0;5.0;8.0;2.0;;5.0;29.0;2.0
0.7508219529511471;0.21196086730816607;-1.0966863428220286;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02429;;760.395.284-00;2006-04-22;2025-01-13;2025-01-19;;2025.0;1.0;13.0;0.0;;1.0;19.0;6.0
1.390173043299976;1.1298717296530716;-0.773389855933865;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02430;;028.457.931-97;1998-06-30;2024-04-14;2024-04-23;;2024.0;4.0;14.0;6.0;;4.0;23.0;1.0
-0.8475557729209249;-0.9037292525788325;0.9508580741363408;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02431;;085.192.763-77;1930-03-13;2024-12-19;2025-01-13;;2024.0;12.0;19.0;3.0;;1.0;13.0;0.0
0.4311464077767327;0.21491073125433405;-0.34232787341631354;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02432;;654.019.827-20;1994-03-08;2024-07-20;2024-08-02;;2024.0;7.0;20.0;5.0;;8.0;2.0;4.0
3.1483885417592554;0.16883876237229134;0.30426510036001364;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02433;;301.429.867-04;2004-02-03;2024-02-23;2024-03-13;;2024.0;2.0;23.0;4.0;;3.0;13.0;2.0
0.7508219529511471;2.7358532954519705;0.9508580741363408;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02434;;210.497.538-79;1991-11-30;2024-11-20;2024-12-15;;2024.0;11.0;20.0;2.0;;12.0;15.0;6.0
0.7508219529511471;1.1376520744321958;2.9984024910947102;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02435;;524.873.091-05;2015-01-16;2024-02-26;2024-03-09;;2024.0;2.0;26.0;0.0;;3.0;9.0;5.0
-0.5278802277465104;-0.5077681974252329;1.4896855522832801;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02436;;293.147.805-97;2006-02-13;2024-06-27;2024-07-27;;2024.0;6.0;27.0;3.0;;7.0;27.0;5.0
0.7508219529511471;0.9867813143538945;-0.4500933690457014;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02437;;167.250.439-25;2018-05-18;2024-07-29;2024-08-10;;2024.0;7.0;29.0;0.0;;8.0;10.0;5.0
1.0704974981255615;1.5159894221718042;-0.019031386528149955;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02438;;270.816.534-80;1999-11-18;2024-03-21;2024-04-06;;2024.0;3.0;21.0;3.0;;4.0;6.0;5.0
0.1114708626023183;2.7358532954519705;-1.0966863428220286;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02439;;397.056.182-59;2013-05-29;2024-05-23;2024-05-29;;2024.0;5.0;23.0;3.0;;5.0;29.0;2.0
1.0704974981255615;0.2811159932956144;1.2741545610245044;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02440;;471.683.259-73;1934-05-27;2024-11-18;2024-12-16;;2024.0;11.0;18.0;0.0;;12.0;16.0;0.0
0.1114708626023183;-0.28483018554482303;0.9508580741363408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02441;;574.921.380-32;1983-08-06;2025-01-26;2025-02-20;;2025.0;1.0;26.0;6.0;;2.0;20.0;3.0
0.7508219529511471;0.8911088612938598;-0.6656243603044771;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02442;;169.083.752-77;1924-04-03;2024-11-09;2024-11-19;;2024.0;11.0;9.0;5.0;;11.0;19.0;1.0
-0.2082046825720961;0.32316885117211136;0.9508580741363408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02443;;;1981-03-14;2024-06-30;2024-07-25;;2024.0;6.0;30.0;6.0;;7.0;25.0;3.0
0.4311464077767327;-0.09674333811156578;1.1663890653951166;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02444;;517.836.902-59;1975-12-10;2024-10-30;2024-11-26;;2024.0;10.0;30.0;2.0;;11.0;26.0;1.0
-0.5278802277465104;-0.2852515946799893;0.9508580741363408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02445;;548.132.067-35;1997-10-03;2024-04-12;2024-05-07;;2024.0;4.0;12.0;4.0;;5.0;7.0;1.0
0.7508219529511471;0.5304392487883346;0.08873410910123791;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02446;;286.143.057-53;1997-07-17;2024-11-10;2024-11-27;;2024.0;11.0;10.0;6.0;;11.0;27.0;2.0
-0.2082046825720961;-0.07284252149016479;-0.6656243603044771;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02447;;657.248.390-83;1998-07-05;2024-06-11;2024-06-21;;2024.0;6.0;11.0;1.0;;6.0;21.0;4.0
-0.5278802277465104;-0.9108366006794069;-0.8811553515632529;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02448;;968.543.710-66;1958-01-26;2024-11-09;2024-11-17;;2024.0;11.0;9.0;5.0;;11.0;17.0;6.0
-0.5278802277465104;0.07384559567939113;-0.5578588646750893;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02449;;096.754.182-49;2011-09-08;2024-09-10;2024-09-21;;2024.0;9.0;10.0;1.0;;9.0;21.0;5.0
0.1114708626023183;0.19929343449882334;1.3819200566538923;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02450;;015.268.973-77;1994-10-08;2024-10-13;2024-11-11;;2024.0;10.0;13.0;6.0;;11.0;11.0;0.0
-0.2082046825720961;-0.17524494133569915;-0.019031386528149955;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02451;;807.159.436-93;1926-08-19;;2025-01-27;;;;;;;1.0;27.0;0.0
1.390173043299976;1.7093596080161078;0.19649960473062578;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02452;;319.624.587-09;1975-03-11;2024-12-14;2025-01-01;;2024.0;12.0;14.0;5.0;;1.0;1.0;2.0
-0.5278802277465104;0.04859249601230583;-0.9889208471926407;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02453;;237.610.489-04;1936-12-09;2024-12-26;2025-01-02;;2024.0;12.0;26.0;3.0;;1.0;2.0;3.0
0.7508219529511471;-0.08262927692777029;-0.8811553515632529;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02454;;741.580.329-97;1993-06-06;2024-03-27;2024-04-04;;2024.0;3.0;27.0;2.0;;4.0;4.0;3.0
1.390173043299976;0.9642956776640238;-0.773389855933865;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;;651.984.237-00;1985-10-17;2024-11-08;2024-11-17;;2024.0;11.0;8.0;4.0;;11.0;17.0;6.0
0.7508219529511471;-0.025147812953300683;-0.8811553515632529;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02456;;078.694.153-75;2016-11-14;2024-11-21;2024-11-29;;2024.0;11.0;21.0;3.0;;11.0;29.0;4.0
-0.2082046825720961;0.07334871028120939;-0.5578588646750893;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02457;;250.796.481-20;1934-06-01;2024-10-14;2024-10-25;;2024.0;10.0;14.0;0.0;;10.0;25.0;4.0
0.1114708626023183;0.5688881151058673;-0.12679688215753782;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02458;;061.538.742-07;1979-05-01;2024-03-08;2024-03-23;;2024.0;3.0;8.0;4.0;;3.0;23.0;5.0
1.390173043299976;0.3585546391489535;-0.5578588646750893;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02459;;402.689.531-98;1962-12-31;2024-10-24;2024-11-04;;2024.0;10.0;24.0;3.0;;11.0;4.0;0.0
-0.5278802277465104;-0.5711116511605302;0.08873410910123791;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02460;;734.610.958-93;2023-10-27;2024-12-16;2025-01-02;;2024.0;12.0;16.0;0.0;;1.0;2.0;3.0
-1.4869068632697535;-1.394394148750441;-1.3122173340808043;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02461;;530.924.716-52;1948-12-29;2024-11-24;2024-11-28;;2024.0;11.0;24.0;6.0;;11.0;28.0;3.0
0.7508219529511471;0.4662718458484572;0.30426510036001364;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02462;;743.295.186-19;2001-10-11;2024-09-08;2024-09-27;;2024.0;9.0;8.0;6.0;;9.0;27.0;4.0
0.1114708626023183;-0.012360876060851197;1.1663890653951166;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02463;;165.893.720-12;;2024-12-25;2025-01-21;;2024.0;12.0;25.0;2.0;;1.0;21.0;1.0
0.7508219529511471;0.19092185899274874;1.0586235697657287;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02464;;423.807.591-97;2004-01-19;2024-10-24;2024-11-19;;2024.0;10.0;24.0;3.0;;11.0;19.0;1.0
-0.8475557729209249;-0.26755241100298377;-1.3122173340808043;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02465;;;1943-04-02;2024-07-16;2024-07-20;;2024.0;7.0;16.0;1.0;;7.0;20.0;5.0
-1.1672313180953393;-1.516502162931462;1.1663890653951166;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02466;;032.698.147-04;1992-06-15;2024-10-24;2024-11-20;;2024.0;10.0;24.0;3.0;;11.0;20.0;2.0
-0.5278802277465104;-0.6538965323107617;1.1663890653951166;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02467;;836.049.175-57;2014-07-25;2024-10-15;2024-11-11;;2024.0;10.0;15.0;1.0;;11.0;11.0;0.0
-0.2082046825720961;-0.6265552560335957;0.19649960473062578;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02468;;374.801.659-00;2014-05-22;2024-03-03;2024-03-21;;2024.0;3.0;3.0;6.0;;3.0;21.0;3.0
0.4311464077767327;0.5402197145373548;-1.4199828297101922;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02469;;359.061.874-48;1953-08-06;2024-06-12;2024-06-15;;2024.0;6.0;12.0;2.0;;6.0;15.0;5.0
1.390173043299976;0.4178915612558739;1.4896855522832801;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02470;;932.658.401-15;1986-11-07;2024-09-29;2024-10-29;;2024.0;9.0;29.0;6.0;;10.0;29.0;1.0
-0.8475557729209249;-0.4072149460235652;-0.23456237778692568;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02471;;638.924.015-51;1950-07-31;2024-04-25;2024-05-09;;2024.0;4.0;25.0;3.0;;5.0;9.0;3.0
1.390173043299976;1.91694449006156;-1.635513820968968;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02472;;452.670.983-29;1941-08-15;2024-10-18;2024-10-19;;2024.0;10.0;18.0;4.0;;10.0;19.0;5.0
-0.2082046825720961;-0.2072657459197918;-1.0966863428220286;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02473;;306.258.471-80;1993-11-24;2024-02-19;2024-02-25;;2024.0;2.0;19.0;0.0;;2.0;25.0;6.0
-0.8475557729209249;-0.2672316368851701;-1.635513820968968;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02474;;965.827.143-09;1938-01-16;2024-02-12;2024-02-13;;2024.0;2.0;12.0;0.0;;2.0;13.0;1.0
-1.4869068632697535;0.02780507524027143;-0.23456237778692568;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-02475;;582.714.069-49;2024-02-06;2024-12-29;2025-01-12;;2024.0;12.0;29.0;6.0;;1.0;12.0;6.0
0.7508219529511471;0.9939389799631457;-0.019031386528149955;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02476;;089.746.132-04;1982-07-17;2024-06-28;2024-07-14;;2024.0;6.0;28.0;4.0;;7.0;14.0;6.0
0.7508219529511471;0.6633529479576622;0.843092578506953;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;;905.234.687-92;1991-10-24;2024-09-11;2024-10-05;;2024.0;9.0;11.0;2.0;;10.0;5.0;5.0
-0.2082046825720961;-0.4481167908890837;-0.4500933690457014;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02478;;350.891.274-41;1965-01-15;2024-08-13;2024-08-25;;2024.0;8.0;13.0;1.0;;8.0;25.0;6.0
-0.8475557729209249;-0.6842820178628638;-0.8811553515632529;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02479;;709.254.386-00;1944-11-11;2024-05-31;2024-06-08;;2024.0;5.0;31.0;4.0;;6.0;8.0;5.0
-1.1672313180953393;2.7358532954519705;1.1663890653951166;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02480;;851.730.462-44;1944-02-05;2024-12-07;2025-01-03;;2024.0;12.0;7.0;5.0;;1.0;3.0;4.0
0.1114708626023183;-0.0734714903486227;-1.2044518384514165;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02481;;489.367.502-83;;2024-10-03;2024-10-08;;2024.0;10.0;3.0;3.0;;10.0;8.0;1.0
1.0704974981255615;0.37940495680683395;-0.019031386528149955;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02482;;724.309.581-04;1975-01-15;2024-09-15;2024-10-01;;2024.0;9.0;15.0;6.0;;10.0;1.0;1.0
-0.8475557729209249;-0.6443739437937086;2.9984024910947102;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02483;;381.256.790-30;1937-11-24;2024-07-22;2024-08-04;;2024.0;7.0;22.0;0.0;;8.0;4.0;6.0
3.1483885417592554;0.6194949494573917;0.19649960473062578;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-02484;;830.965.247-00;1925-03-25;2024-09-14;2024-10-02;;2024.0;9.0;14.0;5.0;;10.0;2.0;2.0
-0.5278802277465104;-0.7078117428577746;1.2741545610245044;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02485;;652.479.830-92;1950-01-09;2024-12-25;2025-01-22;;2024.0;12.0;25.0;2.0;;1.0;22.0;2.0
-1.1672313180953393;-0.9066162196391542;1.3819200566538923;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02486;;405.321.967-16;1956-11-22;2024-04-12;2024-05-11;;2024.0;4.0;12.0;4.0;;5.0;11.0;5.0
0.1114708626023183;0.5265773799974027;-1.3122173340808043;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02487;;345.906.187-10;1948-12-30;2024-10-09;2024-10-13;;2024.0;10.0;9.0;2.0;;10.0;13.0;6.0
-0.8475557729209249;-0.33551249615936224;0.4120305959894015;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02488;;210.394.785-14;1977-05-25;2024-07-02;2024-07-22;;2024.0;7.0;2.0;1.0;;7.0;22.0;0.0
0.1114708626023183;0.45815185788576557;1.2741545610245044;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02489;;750.213.964-80;2025-01-07;2024-03-14;2024-04-11;;2024.0;3.0;14.0;3.0;;4.0;11.0;3.0
1.0704974981255615;1.4345002168699963;-0.019031386528149955;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02490;;;2012-02-20;2024-04-06;2024-04-22;;2024.0;4.0;6.0;5.0;;4.0;22.0;0.0
-1.4869068632697535;-1.4579137137661067;1.1663890653951166;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02491;;264.798.301-13;1978-06-06;2024-11-05;2024-12-02;;2024.0;11.0;5.0;1.0;;12.0;2.0;0.0
-1.4869068632697535;-1.8216464046123222;-0.773389855933865;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-02492;;795.320.486-00;1976-08-02;2024-12-23;2025-01-01;;2024.0;12.0;23.0;0.0;;1.0;1.0;2.0
-0.2082046825720961;-0.11269398836205902;-1.4199828297101922;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02493;;846.157.903-84;1930-11-15;2024-03-29;2024-04-01;;2024.0;3.0;29.0;4.0;;4.0;1.0;0.0
-1.1672313180953393;-1.2586249309637143;-1.52774832533958;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-02494;;927.613.840-40;1931-01-21;2024-09-16;2024-09-18;;2024.0;9.0;16.0;0.0;;9.0;18.0;2.0
-0.5278802277465104;2.7358532954519705;-1.2044518384514165;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-02495;;410.572.369-34;1976-10-20;2024-08-19;2024-08-24;;2024.0;8.0;19.0;0.0;;8.0;24.0;5.0
-0.5278802277465104;-0.4794394400402882;-0.6656243603044771;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-02496;;207.486.513-90;1974-12-11;2024-05-12;2024-05-13;;2024.0;5.0;12.0;6.0;;5.0;13.0;0.0
